mol,name,IC50(nM),Activity,pIC50,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
O=C1N(C)[C@@H](C(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N2[C@H](C(=O)N[C@@H]([C@H](CC)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(O)(C)C)C(=O)O[C@@H]1[C@H](CC)C)CCC2,CHEMBL2369624,7550,1,5.122053048,181.47337,0,0,4,6,10,0,12,0,168,5,15,78,50,248.51286,1.4792432,0,0,59,0,0,90,0,8,11,0,0,1.9082756,-2.7143431,-0.50198948,0.50769842,2.7507524,-2.8828008,-0.42967778,0.46711192,2.7017961,-2.4679568,-0.34480011,0.61901426,3.0039344,119.48663,13,0.16049382,12,171,9,81,5,13,0.16049382,150,0,58.506615,48.83181,40.51326,42.661678,36.547852,27.879654,19.639313,21.962252,11,0,0.71036774,20,0,-0.84093881,-0.36361757,0.051402874,3.4980667,-1.1659491,-0.31184998,0.0393981,3.4361339,-0.53522092,-0.21186443,0.14499515,3.7253203,18.914463,36.79306,25.510036,8.0736637,8.0736637,-11.88315,0,15.191883,30.428144,0,14,14,1,0,70.486511,33.052319,19.77721,56.208454,26.27599,15.68951,18.935036,19,5,0,2,6.9499998,-11.28001,30.130766,0,1,43,0,3,30,3,17.700001,-17.702,7.4649749,-7.4649749,0.0386457,0.051783022,381.82651,81.042336,30.072613,34.476051,100.97089,27.65803,0,68.016373,327.42844,0,0,0,122.10229,10.81886,0.77917314,0.44609967,0.1122254,0.22082686,0.55390036,0.10860147,922.8623,528.36597,132.92114,261.55008,656.04639,128.62892,0.25,0.33333334,17.700001,-17.702,0.037231639,0.041238278,0.53473055,0.46079272,0.30216947,0.46526942,0.53920728,0.16309994,633.34149,545.76862,357.89328,551.07086,638.6438,193.17758,15,1,4,0.037231639,0.041238278,0.07692308,4.0295401,97.42823,62.312988,264.08423,18.439579,28.425131,136.42838,0,176.43184,94.342026,399.91217,29.664261,225.75984,37.882481,94.096985,44.695549,0,308.51068,68.25531,498.60373,244.17,0.17718469,7.3398499,4.0935569,12.376965,1184.4124,1530.7761,122.10229,0,0,22.730305,821.15839,120.8085,158.39951,1087.4139,27904,137,394
O=C(/C=C/c1cc(OC)ccc1)c1ccc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,CHEMBL3809541,7550,1,5.122053048,67.60424,0,0,3,4,6,0,22,0,56,1,7,33,23,86.203629,1.5393505,0,0,26,0,0,23,0,3,4,0,0,1.1973029,-2.3042123,-0.62411684,0.60585237,2.2720788,-2.2783368,-0.54407698,0.7055918,2.454458,-2.0054038,-0.3838374,0.80935866,2.6048312,35.149761,8,0.22222222,23,59,2,36,2,8,0.22222222,34,0,23.208532,18.532974,15.505553,17.965891,16.105219,10.212972,6.7081184,9.5488091,0,0,0.73238498,19,0,-0.78895926,-0.44966093,0.062431324,2.5349987,-0.89492571,-0.33460459,0.15449953,2.6904867,-0.48464757,-0.21063545,0.18892965,2.8475592,8.6750441,11.975299,9.4163465,5.0858479,5.1014991,-6.6541672,0,14.519433,12.762452,0.036657427,13.859948,8.4196186,1.2097381,0.024053521,26.074074,12.807997,6.8165679,18.163528,8.813201,4.6485934,4.8508735,7,1,1,1,4.6367402,-6.7957702,12.744978,0,1,24,1,4,8,1,5.309,-5.3130002,2.48773,-2.48773,0.074798733,0.1398439,86.109604,104.73118,62.228928,8.458519,0,0,0,112.50268,36.764713,0,0,11.502043,13.566921,7.5112681,0.92651778,0.41014326,0.073482201,0.073482201,0.58985674,0,410.79562,181.84763,32.580231,32.580231,261.52823,0,0.47368422,0.89999998,5.309,-5.3130002,0.088528916,0.1166949,0.79975271,0.40516207,0.073482201,0.20024727,0.5948379,0.12676507,354.59103,179.63908,32.580231,88.784805,263.73676,56.204575,10,1,4,0.088528916,0.1166949,0.33333334,5.2953,32.999664,57.269421,0,0,30.233366,106.1516,0,215.57765,17.643185,20.814953,12.87252,23.862217,66.570724,0,22.101435,27.812519,210.86055,23.330795,106.1516,82.57,0.3512581,6.1699252,4.0029726,9.7531433,443.37585,602.80725,32.44334,0,0,5.6825762,342.07751,44.439598,38.125919,441.487,3806,53,170
Brc1c(Oc2c(C)cc(C#N)cc2C)nc(Nc2ccc(C#N)cc2)nc1N,CHEMBL308954,7600,1,5.119186408,55.653896,0,0,3,5,4,0,18,0,43,2,6,28,16,72.777687,1.6925044,0,1,20,0,0,15,0,6,1,0,0,1.5537891,-2.3332367,-0.68298334,0.70084441,2.3173604,-2.3306668,-0.59841186,0.80591482,2.4907336,-2.0476351,-0.44523856,0.91269302,2.6156757,23.564104,4,0.13333334,18,45,0,30,2,6,0.2,25,2,20.258783,16.702515,11.464102,13.430357,13.405417,8.9966125,5.4760675,7.5705166,0,0,0.85184222,16,0,-0.78349084,-0.50417936,0.10880985,2.456228,-1.3347977,-0.30003089,0.27177647,2.6170957,-0.4846575,-0.21605732,0.34094691,2.7603142,9.4102745,10.571849,4.4089952,4.401226,4.4020467,-6.4572363,0,12.955107,11.051421,0.000604715,13.034163,10.218726,1.0234039,0.001811118,22.68,10.346939,5.7956104,16.117525,7.252419,4.022563,4.1746802,7,3,1,0,3.8069999,-6.7491002,10.978179,1,1,18,1,3,6,1,5.5089998,-5.5100002,1.981679,-1.981679,0.10582109,0.14595668,32.291866,79.066925,39.299809,12.949531,15.681574,0,0,159.06671,0,0,41.167557,5.8194671,9.1548758,0,0.9222914,0.54552478,0.037957937,0.077708617,0.45447522,0.039750677,363.84241,215.2086,14.974342,30.655916,179.2897,15.681574,0.5,1,5.5089998,-5.5100002,0.13069522,0.16333938,0.59463489,0.54552478,0.13596545,0.40536514,0.45447522,0.26939967,234.58246,215.2086,53.638142,159.91586,179.2897,106.27772,8,0,3,0.13069522,0.16333938,0.17857143,4.7174082,43.897076,51.58181,0,95.322205,12.7423,3.0551045,0,105.85911,0,129.64792,10.92891,0,106.68966,3.0551045,56.003822,24.994511,138.75629,0,112.60612,120.64,0.38983503,5.9068904,3.6458654,9.3122663,394.49832,510.99252,46.850132,0,0,23.425066,223.53716,82.924438,70.2752,435.285,2190,45,144
O(C)c1c(OC)ccc2C(C#N)(CCCN(CCc3cc(OC)c(OC)cc3)C)CCc12,CHEMBL2074952,7630,1,5.117475462,73.838959,0,0,3,4,6,0,12,0,66,0,6,32,25,93.744843,1.4203764,0,0,26,0,0,34,0,2,4,0,0,1.4305768,-2.6982419,-0.49288511,0.34419337,2.7157891,-2.7298281,-0.41245019,0.46368253,2.7754912,-2.4353638,-0.23026156,0.63778436,2.9670961,47.473038,11,0.32352942,12,68,0,34,8,12,0.35294119,55,1,23.139618,19.863918,17.336498,18.733841,15.511029,11.065697,7.3129311,8.9486551,1,1,0.69228745,18,0,-0.86105269,-0.39285794,-0.10712895,2.8760602,-0.95500928,-0.30061042,0.037490875,2.9607518,-0.52472031,-0.17726409,0.082244799,3.1257641,7.8156648,10.353461,10.353461,1.5254798,3.9452853,-5.3784938,0,7.9540596,12.567969,0.99724209,14,4.4417825,1.0191891,3.5133626,26.602076,12.63015,6.177515,21.736073,10.248899,4.9884715,6.9615874,6,0,1,0,4.3474798,-4.26436,12.725257,0,1,16,1,3,12,1,4.5089998,-4.5139999,2.2969592,-2.2969592,0.047501747,0.1503472,185.69452,92.811066,33.834076,0,0,0,0,123.32791,24.509808,0,17.742489,0,0,10.015024,0.97947466,0.35987431,0.020525329,0.020525329,0.64012569,0,477.91986,175.59523,10.015024,10.015024,312.33966,0,0.5,1,4.5089998,-4.5139999,0.079174981,0.17944174,0.90150934,0.28521064,0.056887742,0.098490641,0.71478939,0.041602898,439.87787,139.16422,27.757515,48.057022,348.77069,20.299505,9,0,3,0.079174981,0.17944174,0.1875,4.383224,43.99955,3.1243138,0,84.54026,9.5567245,212.16946,0,88.215919,56.605217,20.973713,12.5139,0,78.18322,0,47.132183,0,182.55795,36.879158,174.43266,63.950001,0.35236704,6.0874629,3.9256325,9.671299,487.93491,633.50562,27.757515,0,0,0,415.67682,20.299505,27.757515,438.56799,3445,54,162
O(C)c1c(OC)ccc2[C@](C#N)(CCCN(CCc3cc(OC)c(OC)cc3)C)CCc12,CHEMBL2074951,7650,1,5.116338565,73.838959,0,0,3,4,6,0,12,0,66,0,6,32,25,93.744843,1.4203764,0,0,26,0,0,34,0,2,4,0,0,1.4305768,-2.6982419,-0.49288511,0.34419337,2.7157891,-2.7298281,-0.41245019,0.46368253,2.7754912,-2.4353638,-0.23026156,0.63778436,2.9670961,47.473038,11,0.32352942,12,68,0,34,8,12,0.35294119,55,1,23.139618,19.863918,17.336498,18.733841,15.511029,11.065697,7.3129311,8.9486551,1,0,0.69228745,18,0,-0.86105269,-0.39285794,-0.10712895,2.8760602,-0.95500928,-0.30061042,0.037490875,2.9607518,-0.52472031,-0.17726409,0.082244799,3.1257641,7.8156648,10.353461,10.353461,1.5254798,3.9452853,-5.3784938,0,7.9540596,12.567969,0.99724209,14,4.4417825,1.0191891,3.5133626,26.602076,12.63015,6.177515,21.736073,10.248899,4.9884715,6.9615874,6,0,1,0,4.3474798,-4.26436,12.725257,0,1,16,1,3,12,1,4.5089998,-4.5139999,2.2969592,-2.2969592,0.047501747,0.1503472,185.69452,92.811066,33.834076,0,0,0,0,123.32791,24.509808,0,17.742489,0,0,10.015024,0.97947466,0.35987431,0.020525329,0.020525329,0.64012569,0,477.91986,175.59523,10.015024,10.015024,312.33966,0,0.5,1,4.5089998,-4.5139999,0.079174981,0.17944174,0.90150934,0.28521064,0.056887742,0.098490641,0.71478939,0.041602898,439.87787,139.16422,27.757515,48.057022,348.77069,20.299505,9,0,3,0.079174981,0.17944174,0.1875,4.383224,43.99955,3.1243138,0,84.54026,9.5567245,212.16946,0,88.215919,56.605217,20.973713,12.5139,0,78.18322,0,47.132183,0,182.55795,36.879158,174.43266,63.950001,0.35236704,6.0874629,3.9256325,9.671299,487.93491,633.50562,27.757515,0,0,0,415.67682,20.299505,27.757515,438.56799,3445,54,162
O=C(Nc1ccc(C)cc1)c1c(OCc2nnn(CCN3Cc4c(cc(OC)c(OC)c4)CC3)c2)cccc1,CHEMBL4074079,7650,1,5.116338565,83.512169,0,0,3,4,7,0,23,0,72,1,8,39,29,110.95324,1.5410172,0,0,30,0,0,33,0,5,4,0,0,1.0038413,-2.6889081,-0.6065163,0.55246031,2.6092327,-2.707335,-0.54192096,0.63548487,2.6430056,-2.4066665,-0.37688172,0.72781187,2.8869884,47.401833,10,0.23255815,23,76,1,43,3,11,0.25581396,52,0,27.19166,22.515341,18.593494,20.794317,19.016703,12.971138,8.4027529,11.12616,0,0,0.72604489,23,0,-0.84667265,-0.3991026,0.021872304,2.7478487,-0.99318182,-0.31114388,0.13239184,2.8304124,-0.51550907,-0.20734374,0.15980017,3.0120084,10.980796,13.911127,11.277225,4.5246158,4.8055563,-7.0338035,0,13.564322,15.115614,0.47714883,14,7.0397243,1.9979117,0.38658804,30.457544,14.944556,8.3062916,22.695168,11.043831,6.1017642,6.4267073,9,1,0,2,3.4867401,-5.6007199,15.055079,0,1,28,0,5,11,5,6.006,-6.007,2.9705329,-2.9705329,0.087127402,0.11625275,143.19109,145.1297,23.61659,8.6190128,0,12.949531,0,105.39549,64.387657,9.4210396,0,0,13.566921,7.6481595,0.93601239,0.37536958,0.039734181,0.063987635,0.62463045,0.024253456,499.76059,200.41927,21.21508,34.164612,333.50592,12.949531,0.47826087,0.91666669,6.006,-6.007,0.09057609,0.13484268,0.79350346,0.40673336,0.11338955,0.20649654,0.59326667,0.093106978,423.67148,217.16519,60.541538,110.2537,316.76001,49.712162,12,0,5,0.09057609,0.13484268,0.46153846,5.29249,32.999664,61.373913,0,36.879158,39.361263,89.636139,0,193.64619,0,109.61846,14.90702,23.862217,71.104042,0,31.229332,20.767498,270.32001,42.137939,104.09375,90.739998,0.31356117,6.4262648,4.2654104,10.233898,533.92517,726.71124,43.658733,0,0,5.6825762,445.78357,12.949531,49.341309,527.625,6317,60,204
O=C(Nc1c(-c2nn(-c3c(OC)cccc3)nn2)cccc1)c1ccc(OC)cc1,CHEMBL3426400,7730,1,5.111820506,59.295067,0,0,3,4,6,0,23,0,49,1,7,30,20,79.938133,1.6313906,0,0,22,0,0,19,0,5,3,0,0,1.3154509,-2.2914934,-0.64130992,0.64037347,2.2767806,-2.3021913,-0.53807992,0.74087697,2.400996,-1.9748359,-0.45771846,0.82456058,2.6128895,28.200933,6,0.18181819,23,52,1,33,2,7,0.21212122,28,0,20.924074,16.441803,12.928204,15.104083,14.690203,9.1757574,5.9760675,8.5993195,0,0,0.75576591,16,0,-0.80598712,-0.45207551,0.06314376,2.4901903,-0.99322176,-0.35077766,0.14879082,2.5984881,-0.48385224,-0.21605732,0.19305076,2.7916944,9.2266903,9.9439554,7.2334299,4.4719558,4.4719558,-6.2301292,0,13.775639,11.498635,0,14,14,1,0,23.168043,11.227654,5.6887932,15.603792,7.4496179,3.7346702,3.8747427,8,1,1,0,3.3169999,-5.8097401,11.33757,0,1,23,1,4,6,0,5.0170002,-5.0180001,2.2262008,-2.2262008,0.11514571,0.15628056,54.412395,91.93502,15.158071,8.6190128,11.190562,12.949531,0,111.19874,49.019615,19.941669,0,0,13.566921,5.1444035,0.89100099,0.50585896,0.04759505,0.10899898,0.49414101,0.061403938,350.28452,198.87134,18.711325,42.851418,194.26459,24.140093,0.5,1,5.0170002,-5.0180001,0.17121786,0.14089279,0.78487951,0.52010334,0.12899585,0.21512051,0.47989666,0.086124651,308.56433,204.4713,50.712906,84.571602,188.66463,33.858696,8,0,4,0.17121786,0.14089279,0.43333334,3.5987999,21.999775,74.790085,0,0,27.047791,70.767738,0,219.98845,0,13.243604,11.20892,23.862217,73.520325,0,13.672431,29.037741,211.71822,5.2587838,70.767738,91.160004,0.37824166,6.044394,3.733288,9.5101433,393.13593,531.15118,50.576015,0,0,5.6825762,295.75201,25.239683,56.258591,401.42599,2666,47,156
O=C(Nc1c(-c2nn(-c3c(OC)cccc3)nn2)cccc1)c1ccc(OC)cc1,CHEMBL3426400,7730,1,5.111820506,59.295067,0,0,3,4,6,0,23,0,49,1,7,30,20,79.938133,1.6313906,0,0,22,0,0,19,0,5,3,0,0,1.3154509,-2.2914934,-0.64130992,0.64037347,2.2767806,-2.3021913,-0.53807992,0.74087697,2.400996,-1.9748359,-0.45771846,0.82456058,2.6128895,28.200933,6,0.18181819,23,52,1,33,2,7,0.21212122,28,0,20.924074,16.441803,12.928204,15.104083,14.690203,9.1757574,5.9760675,8.5993195,0,0,0.75576591,16,0,-0.80598712,-0.45207551,0.06314376,2.4901903,-0.99322176,-0.35077766,0.14879082,2.5984881,-0.48385224,-0.21605732,0.19305076,2.7916944,9.2266903,9.9439554,7.2334299,4.4719558,4.4719558,-6.2301292,0,13.775639,11.498635,0,14,14,1,0,23.168043,11.227654,5.6887932,15.603792,7.4496179,3.7346702,3.8747427,8,1,1,0,3.3169999,-5.8097401,11.33757,0,1,23,1,4,6,0,5.0170002,-5.0180001,2.2262008,-2.2262008,0.11514571,0.15628056,54.412395,91.93502,15.158071,8.6190128,11.190562,12.949531,0,111.19874,49.019615,19.941669,0,0,13.566921,5.1444035,0.89100099,0.50585896,0.04759505,0.10899898,0.49414101,0.061403938,350.28452,198.87134,18.711325,42.851418,194.26459,24.140093,0.5,1,5.0170002,-5.0180001,0.17121786,0.14089279,0.78487951,0.52010334,0.12899585,0.21512051,0.47989666,0.086124651,308.56433,204.4713,50.712906,84.571602,188.66463,33.858696,8,0,4,0.17121786,0.14089279,0.43333334,3.5987999,21.999775,74.790085,0,0,27.047791,70.767738,0,219.98845,0,13.243604,11.20892,23.862217,73.520325,0,13.672431,29.037741,211.71822,5.2587838,70.767738,91.160004,0.37824166,6.044394,3.733288,9.5101433,393.13593,531.15118,50.576015,0,0,5.6825762,295.75201,25.239683,56.258591,401.42599,2666,47,156
O(CCN1CCN(C)CC1)c1c(CCc2cc(OC)ccc2)cccc1,CHEMBL487960,7760,1,5.110138279,62.52779,0,0,3,4,4,0,12,0,56,0,4,26,22,75.897659,1.3553154,0,0,22,0,0,30,0,2,2,0,0,1.3567855,-2.7796173,-0.52946663,0.53236318,2.6722672,-2.9015224,-0.44335619,0.6437583,2.5591619,-2.4951758,-0.36493969,0.69820732,2.9465048,40.588211,8,0.2857143,12,58,0,28,3,8,0.2857143,46,0,18.192024,15.98658,14.275657,15.62311,12.741515,9.4893484,6.3558245,8.0993195,0,0,0.66713452,16,0,-0.85971367,-0.34932593,-0.011978739,2.6971104,-0.96597004,-0.31292093,0.1271347,2.7481596,-0.51613981,-0.1866523,0.14063288,2.9533091,6.171227,6.9740067,6.9740067,1.5941374,3.7492049,-4.5758815,0,6.5043225,10.535235,0.99603468,14,4.7681456,1.4189777,3.0683024,20.727041,11.111111,6.8429751,17.127752,9.107482,5.5765438,5.9996419,4,0,1,0,3.391,-3.60811,10.686626,0,1,18,1,3,10,0,3.8640001,-3.8659999,1.7966806,-1.7966806,0.044191018,0.19363694,163.47084,87.318352,0,0,0,0,0,81.823105,61.274521,0,0,0,0,5.0075121,0.98744655,0.37128916,0.01255348,0.01255348,0.62871087,0,393.88681,148.10513,5.0075121,5.0075121,250.7892,0,0.5,1,3.8640001,-3.8659999,0.038819876,0.20951888,0.98744655,0.31303141,0.01255348,0.01255348,0.68696862,0,393.88681,124.86645,5.0075121,5.0075121,274.02789,0,8,0,3,0.038819876,0.20951888,1,3.10654,21.999775,6.2486277,0,113.12415,6.37115,106.01787,0,141.14548,0,10.486856,10.6276,0,28.248404,0,16.858006,0,178.88228,113.12415,68.281059,24.940001,0.41210872,5.8073549,3.7379713,9.0780907,398.89432,531.3681,5.0075121,0,0,0,372.53296,0,5.0075121,354.49399,1995,35,128
O=C(O[C@@H]1[C@@H](OC(=O)c2ccccc2)C(=C)[C@H](OC(=O)C)[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@](O)(C)C[C@]2(O)C(=O)[C@@H](C)/C=C/C(C)(C)C1=O)C,CHEMBL4519411,7800,1,5.107905397,104.50931,0,0,3,5,8,0,12,0,92,2,10,50,32,131.24957,1.4266258,0,0,38,0,0,42,0,0,12,0,0,1.888888,-2.6576915,-0.55947119,0.57749879,2.9102788,-2.7875741,-0.49670124,0.65507716,2.7910225,-2.4393337,-0.39315921,0.71873373,3.1116014,59.326694,6,0.11320755,12,95,8,53,4,10,0.18867925,75,0,37.181068,28.783428,23.806519,26.352642,23.296091,16.078033,12.64677,15.566003,8,0,0.7622655,16,0,-0.78852969,-0.38754722,0.062825002,3.3515525,-0.93116194,-0.27797467,0.11143067,3.3136837,-0.53039545,-0.21053469,0.17679556,3.5728974,14.871171,20.330088,17.413322,4.9708767,4.9708767,-7.8301687,0,13.100628,18.29973,0,14,14,1,0,42.737629,17.639999,10.011834,33.425331,13.72335,7.7603817,9.1741505,12,2,0,2,5.0377402,-7.3151398,18.105858,0,1,29,0,3,16,3,10.71,-10.71,4.6255832,-4.6255832,0.063657477,0.083480731,144.45224,81.681877,9.8098574,21.821968,20.648346,58.833996,0,107.47119,139.08818,0,0,0,81.401527,25.550104,0.73010284,0.51177162,0.15483199,0.26989716,0.48822838,0.11506518,504.32532,353.51099,106.95163,186.43398,337.24829,79.482346,0.5,1,10.71,-10.71,0.061531279,0.063492067,0.50478244,0.5786497,0.33435953,0.49521756,0.42135027,0.16085802,348.68317,399.70767,230.96196,342.07611,291.05161,111.11417,8,1,4,0.061531279,0.063492067,0.23999999,3.7295001,50.770454,42.357079,165.32301,0,62.917175,3.185575,0,211.71822,18.868406,232.05688,17.731859,187.17285,50.770454,8.8215923,35.43132,0,230.58662,42.357079,232.05688,179.8,0.25318992,6.7279205,3.6236494,11.085705,690.75928,906.1698,81.401527,0,0,0,456.24634,85.76606,108.53537,690.742,8035,93,266
O=C(Nc1cc(OC)c(OC)cc1)c1c(OCc2nnn(CCN3Cc4c(cc(OC)c(OC)c4)CC3)c2)cccc1,CHEMBL4065461,7820,1,5.106793247,88.209755,0,0,3,4,9,0,23,0,77,1,10,42,30,122.31815,1.5885475,0,0,31,0,0,35,0,5,6,0,0,1.0110908,-2.6889081,-0.58170539,0.46309063,2.6092327,-2.707335,-0.53548157,0.55558515,2.6430058,-2.4066665,-0.32914191,0.67058468,2.8869884,53.420246,12,0.26086956,23,81,1,46,3,13,0.28260869,57,0,29.476116,24.254488,19.516144,21.664562,20.503397,13.61255,7.8194199,10.382143,0,0,0.74262434,24,0,-0.84667301,-0.42402065,-0.021576174,2.7567961,-0.99324799,-0.32669854,0.10805417,2.841764,-0.51551008,-0.2020178,0.14194623,3.0209322,12.919517,16.310074,13.671141,3.823144,4.1040831,-6.8241925,0,13.913946,15.977139,0.47714758,14,7.0397263,1.9979115,0.38658661,33.365784,16.528093,8.8435373,25.424314,12.505544,6.6583996,7.570116,11,1,0,3,2.88748,-5.22756,15.896653,0,1,28,0,5,13,5,6.3400002,-6.3439999,3.4497774,-3.4497774,0.075023897,0.10010497,180.39024,166.45663,40.53363,8.6190128,0,12.949531,0,98.902718,37.669312,9.4210396,0,0,13.566921,12.655672,0.93259722,0.29632849,0.045120757,0.067402788,0.70367151,0.022282032,541.99261,172.21567,26.222593,39.172123,408.94904,12.949531,0.5,1,6.3400002,-6.3439999,0.085804418,0.12767969,0.80167204,0.32514289,0.11278911,0.19832796,0.67485708,0.085538849,465.9035,188.96158,65.549049,115.26122,392.20313,49.712162,12,0,5,0.085804418,0.12767969,0.66666669,5.0012698,54.999439,61.373913,0,36.879158,36.17569,160.40388,0,176.00302,0,86.779305,15.74372,23.862217,93.103813,0,38.530613,20.767498,252.67683,42.137939,141.53548,109.2,0.29547828,6.523562,4.3453584,10.449698,581.16473,772.46326,48.666245,0,0,5.6825762,486.59198,12.949531,54.34882,573.64996,7745,67,218
O=C(/C=C/c1cc(OC)ccc1)c1c(O)c(CC=C(C)C)c(OC)cc1OC,CHEMBL4449801,7860,1,5.104577454,61.826618,0,0,3,4,5,0,12,0,54,1,6,28,22,72.900925,1.3500172,0,0,23,0,0,26,0,0,5,0,0,1.9888356,-2.4239898,-0.54410619,0.47141263,2.3929625,-2.3169026,-0.46903023,0.58163255,2.5462542,-2.1407199,-0.33882171,0.67843962,2.6844242,35.129383,8,0.27586207,12,55,3,29,4,8,0.27586207,40,0,20.681435,16.906116,14.825909,16.560114,13.404615,8.8747263,6.6098781,8.9038506,0,0,0.70505744,14,0,-0.79019964,-0.41965783,-0.035696793,2.5959446,-0.89036661,-0.27618444,0.11886724,2.7412796,-0.48713574,-0.19085178,0.13919057,2.8789716,5.1853285,10.175855,8.0782108,5.3768034,5.3459702,-5.5550928,0,9.6491556,10.948647,-0.47536111,7.0428367,14,1.9981756,0.38458478,24.271107,12,6.7600002,18.465422,9.0306416,5.0479188,5.9555216,5,1,1,0,4.7649999,-5.57166,10.997045,0,1,14,1,2,8,1,4.1630001,-4.1680002,2.1975961,-2.1975961,0.098905273,0.1632116,111.3246,108.55418,0,8.458519,10.324173,0,0,97.42482,51.228157,0,0,0,13.566921,15.278809,0.90587783,0.42651537,0.069314003,0.094122179,0.57348466,0.02480817,376.99026,177.4987,28.84573,39.169903,238.66147,10.324173,0.5,1,4.1630001,-4.1680002,0.11265914,0.13675624,0.85079813,0.40560678,0.10406852,0.14920184,0.59439319,0.045133322,354.06833,168.79739,43.309174,62.091866,247.36278,18.782692,7,1,2,0.11265914,0.13675624,0.10714286,4.8227701,58.384892,5.6876111,0,0,33.418941,128.20558,0,123.50229,17.643185,87.62574,11.07043,23.862217,58.384892,0,33.716011,0,142.3707,23.330795,172.80363,64.989998,0.38060221,5.8579812,3.5770895,9.3300924,416.16019,542.44659,21.07819,0,0,0,350.73688,8.458519,34.645111,382.45599,2153,44,136
